Latitude,longitude,tree_dbh,status,health,spc_common,boroname
40.78981056,-73.95450566,24,Alive,Good,Japanese zelkova,Manhattan
40.72893866,-73.97915741,11,Alive,Good,northern red oak,Manhattan
40.79503877,-73.97494683,6,Dead,NA,NA,Manhattan
40.78497421,-73.97915096,7,Alive,Good,pin oak,Manhattan
40.84020092,-73.94035279,11,Alive,Good,pin oak,Manhattan
40.78014059,-73.98330592,4,Alive,Fair,Japanese zelkova,Manhattan
40.78160449,-73.98113044,0,Stump,NA,NA,Manhattan
40.78606355,-73.97837306,5,Alive,Good,pin oak,Manhattan
40.78554522,-73.97871707,3,Alive,Fair,pin oak,Manhattan
40.7634235,-73.95952054,9,Alive,Good,pin oak,Manhattan
40.73636819,-74.00363122,14,Alive,Good,red maple,Manhattan
40.8400372,-73.94047377,0,Stump,NA,NA,Manhattan
40.73662528,-73.97887703,2,Alive,Good,pin oak,Manhattan
40.76546379,-73.96065746,10,Dead,NA,NA,Manhattan
40.77064379,-73.96009982,0,Stump,NA,NA,Manhattan
40.76318108,-73.988383,3,Alive,Good,Japanese zelkova,Manhattan
40.78769047,-73.97086851,11,Alive,Good,Japanese zelkova,Manhattan
40.84025677,-73.94035089,9,Alive,Good,pin oak,Manhattan
40.79071238,-73.96895207,8,Alive,Fair,Japanese zelkova,Manhattan
40.80654817,-73.95913037,6,Alive,Good,northern red oak,Manhattan
40.78792829,-73.97867603,12,Alive,Good,pin oak,Manhattan
40.77097707,-73.98219403,19,Alive,Good,pin oak,Manhattan
40.78069033,-73.98141622,9,Alive,Good,pin oak,Manhattan
40.80251035,-73.9525004,10,Alive,Good,Japanese zelkova,Manhattan
40.72332943,-73.98562518,10,Dead,NA,NA,Manhattan
40.78086379,-73.98140211,4,Dead,NA,NA,Manhattan
40.7905161,-73.96909248,11,Alive,Good,Japanese zelkova,Manhattan
40.77493301,-73.98878691,3,Dead,NA,NA,Manhattan
40.78871218,-73.9552746,4,Alive,Good,Japanese zelkova,Manhattan
40.78882717,-73.95518999,28,Alive,Good,Japanese zelkova,Manhattan
40.73839561,-73.97992413,7,Alive,Poor,Japanese zelkova,Manhattan
40.83214884,-73.94627352,18,Alive,Good,pin oak,Manhattan
40.78143501,-73.98118843,16,Alive,Good,pin oak,Manhattan
40.77673992,-73.98207572,15,Alive,Good,pin oak,Manhattan
40.83680772,-73.94354233,2,Dead,NA,NA,Manhattan
40.76387244,-73.98851318,4,Alive,Good,Japanese zelkova,Manhattan
40.78392164,-73.95828815,3,Alive,Good,black oak,Manhattan
40.77465028,-73.94483496,0,Stump,NA,NA,Manhattan
40.78912017,-73.95501369,33,Alive,Good,Japanese zelkova,Manhattan
40.78970755,-73.95458146,24,Alive,Good,Japanese zelkova,Manhattan
40.80240036,-73.96452656,10,Alive,Good,northern red oak,Manhattan
40.84011284,-73.94041787,14,Alive,Good,pin oak,Manhattan
40.78150089,-73.98116589,18,Alive,Good,pin oak,Manhattan
40.8403032,-73.94031658,8,Alive,Good,pin oak,Manhattan
40.72714611,-73.97460525,4,Alive,Good,English oak,Manhattan
40.78282269,-73.97383834,11,Alive,Good,pin oak,Manhattan
40.72745211,-73.97649755,9,Alive,Good,pin oak,Manhattan
40.77579163,-73.98214701,18,Alive,Good,pin oak,Manhattan
40.78785011,-73.9769083,8,Alive,Good,pin oak,Manhattan
40.79228328,-73.97591352,23,Alive,Good,pin oak,Manhattan
40.78601393,-73.97837032,8,Alive,Good,pin oak,Manhattan
40.80306821,-73.9541444,4,Alive,Fair,pin oak,Manhattan
40.80660709,-73.96496366,9,Alive,Fair,pin oak,Manhattan
40.79066038,-73.96895022,11,Alive,Good,Japanese zelkova,Manhattan
40.79872872,-73.97170023,19,Alive,Good,Japanese zelkova,Manhattan
40.78868419,-73.95533451,4,Alive,Good,Japanese zelkova,Manhattan
40.72507263,-73.97919872,2,Alive,Good,Sophora,Manhattan
40.73514179,-74.00011701,18,Alive,Good,Sophora,Manhattan
40.70811787,-74.01746459,8,Alive,Good,honeylocust,Manhattan
40.72113401,-73.99215403,8,Alive,Good,ginkgo,Manhattan
40.7467481,-73.99590873,8,Alive,Good,honeylocust,Manhattan
40.75378202,-73.96413825,13,Alive,Poor,ginkgo,Manhattan
40.77876058,-73.98634361,7,Alive,Good,Japanese zelkova,Manhattan
40.73787788,-73.97761646,3,Alive,Good,Japanese zelkova,Manhattan
40.73846881,-73.98010059,8,Alive,Good,Japanese zelkova,Manhattan
40.79005203,-73.95432797,16,Alive,Good,Japanese zelkova,Manhattan
40.72721354,-73.99134246,12,Alive,Poor,Chinese elm,Manhattan
40.71077489,-74.00081369,9,Alive,Good,honeylocust,Manhattan
40.80124342,-73.96177571,6,Alive,Good,northern red oak,Manhattan
40.77698523,-73.94313726,0,Stump,NA,NA,Manhattan
40.78994204,-73.95436959,35,Alive,Good,Japanese zelkova,Manhattan
40.79023046,-73.95415735,2,Alive,Good,Japanese zelkova,Manhattan
40.73940964,-73.97881747,8,Alive,Good,American linden,Manhattan
40.78528602,-73.97891437,7,Alive,Good,crab apple,Manhattan
40.73764782,-74.00145902,9,Alive,Fair,pin oak,Manhattan
40.82934636,-73.95016241,3,Alive,Good,red maple,Manhattan
40.74965085,-73.969363,10,Alive,Fair,cherry,Manhattan
40.78427494,-73.95692919,12,Alive,Good,pin oak,Manhattan
40.77115812,-73.98216133,13,Alive,Good,pin oak,Manhattan
40.84307616,-73.93711834,15,Alive,Fair,pin oak,Manhattan
40.79043854,-73.96910892,11,Alive,Fair,Japanese zelkova,Manhattan
40.83256764,-73.94596758,5,Alive,Good,purple-leaf plum,Manhattan
40.83251563,-73.94596632,4,Alive,Good,purple-leaf plum,Manhattan
40.76255638,-73.98689857,3,Alive,Good,cherry,Manhattan
40.78905714,-73.95502077,15,Alive,Fair,Japanese zelkova,Manhattan
40.78951468,-73.95468408,18,Alive,Fair,Japanese zelkova,Manhattan
40.806613,-73.95908312,4,Alive,Good,northern red oak,Manhattan
40.79470229,-73.97415083,10,Alive,Fair,ginkgo,Manhattan
40.72828687,-73.97878059,11,Alive,Good,ginkgo,Manhattan
40.76478436,-73.96055036,16,Alive,Good,honeylocust,Manhattan
40.74341879,-73.98033785,14,Alive,Fair,honeylocust,Manhattan
40.73671653,-74.00372944,3,Dead,NA,NA,Manhattan
40.70868098,-74.01836049,8,Alive,Good,Japanese zelkova,Manhattan
40.70860048,-74.01826841,7,Alive,Good,Japanese zelkova,Manhattan
40.70863314,-74.01832189,8,Alive,Good,Japanese zelkova,Manhattan
40.7891841,-73.95492734,17,Alive,Fair,Japanese zelkova,Manhattan
40.79002109,-73.95431142,17,Alive,Good,Japanese zelkova,Manhattan
40.79062286,-73.97494511,0,Stump,NA,NA,Manhattan
40.7382638,-73.97942137,11,Alive,Good,honeylocust,Manhattan
40.73831882,-73.97957384,8,Alive,Good,honeylocust,Manhattan
40.77656235,-73.9821168,17,Alive,Good,pin oak,Manhattan
40.73868985,-73.98089163,4,Alive,Good,honeylocust,Manhattan
40.73872273,-73.98096999,10,Alive,Good,ginkgo,Manhattan
40.83694254,-73.94386208,4,Alive,Good,honeylocust,Manhattan
40.77432405,-73.94507214,0,Stump,NA,NA,Manhattan
40.78495982,-73.9792005,10,Alive,Good,pin oak,Manhattan
40.77108895,-73.98216072,17,Alive,Good,pin oak,Manhattan
40.77594966,-73.98214119,15,Alive,Good,pin oak,Manhattan
40.78985451,-73.97529733,13,Alive,Good,pin oak,Manhattan
40.76335224,-73.96103093,12,Alive,Good,honeylocust,Manhattan
40.73922333,-73.9821631,10,Alive,Good,honeylocust,Manhattan
40.77094925,-73.98215949,14,Alive,Good,pin oak,Manhattan
40.77687511,-73.98210488,5,Alive,Good,crab apple,Manhattan
40.78426343,-73.97967674,8,Alive,Poor,crab apple,Manhattan
40.77253855,-73.9511855,3,Alive,Good,honeylocust,Manhattan
40.79516178,-73.97523783,3,Alive,Good,honeylocust,Manhattan
40.8397683,-73.94070495,8,Alive,Good,crab apple,Manhattan
40.83322788,-73.94548516,2,Alive,Poor,crab apple,Manhattan
40.80287511,-73.96564922,11,Alive,Good,honeylocust,Manhattan
40.71523135,-73.99651124,5,Alive,Good,cherry,Manhattan
40.72823063,-73.97882138,10,Alive,Fair,ginkgo,Manhattan
40.83255499,-73.94593756,6,Alive,Good,purple-leaf plum,Manhattan
40.72237077,-73.99071308,3,Alive,Fair,cherry,Manhattan
40.71534244,-73.99644451,4,Alive,Good,cherry,Manhattan
40.76361275,-73.95996949,4,Alive,Good,honeylocust,Manhattan
40.72794529,-73.97589493,10,Alive,Fair,honeylocust,Manhattan
40.77689466,-73.98206982,5,Alive,Good,crab apple,Manhattan
40.77566257,-73.94409895,8,Alive,Good,honeylocust,Manhattan
40.77571481,-73.98214983,21,Alive,Good,pin oak,Manhattan
40.78660593,-73.97793709,10,Alive,Good,pin oak,Manhattan
40.80973254,-73.96268071,2,Alive,Poor,pin oak,Manhattan
40.80371235,-73.9534734,9,Alive,Fair,honeylocust,Manhattan
40.84024401,-73.94032095,12,Alive,Good,pin oak,Manhattan
40.8021143,-73.95310995,4,Alive,Good,pin oak,Manhattan
40.78994771,-73.97522805,11,Alive,Good,pin oak,Manhattan
40.78999168,-73.97519536,5,Alive,Good,pin oak,Manhattan
40.80635804,-73.96510628,17,Alive,Good,pin oak,Manhattan
40.73908694,-73.97773148,8,Alive,Good,green ash,Manhattan
40.79350867,-73.97460512,13,Alive,Poor,ginkgo,Manhattan
40.73883966,-73.98124867,2,Alive,Good,American linden,Manhattan
40.83697931,-73.94394928,4,Alive,Good,honeylocust,Manhattan
40.77082444,-73.95070933,6,Alive,Poor,ginkgo,Manhattan
40.83702661,-73.94406145,4,Alive,Good,honeylocust,Manhattan
40.73913132,-73.98194381,7,Alive,Good,honeylocust,Manhattan
40.79256733,-73.97658338,11,Alive,Good,pin oak,Manhattan
40.81143414,-73.96137902,20,Alive,Good,pin oak,Manhattan
40.78048574,-73.98150934,4,Alive,Good,crab apple,Manhattan
40.77088682,-73.95066374,7,Alive,Good,honeylocust,Manhattan
40.72785545,-73.97596021,3,Alive,Good,honeylocust,Manhattan
40.79882395,-73.96972352,6,Alive,Good,honeylocust,Manhattan
40.75347641,-73.967024,8,Alive,Good,green ash,Manhattan
40.76203548,-73.96342296,8,Alive,Good,pin oak,Manhattan
40.78431789,-73.97963618,5,Alive,Good,crab apple,Manhattan
40.73960451,-73.97928443,8,Alive,Good,honeylocust,Manhattan
40.79491442,-73.97465267,4,Alive,Fair,honeylocust,Manhattan
40.78533139,-73.97891947,4,Alive,Good,crab apple,Manhattan
40.80073831,-73.9486203,3,Alive,Poor,American linden,Manhattan
40.780876,-73.98136356,4,Alive,Good,crab apple,Manhattan
40.78229667,-73.9725928,6,Alive,Good,pin oak,Manhattan
40.7759846,-73.98210559,13,Alive,Good,pin oak,Manhattan
40.77591327,-73.98210821,12,Alive,Good,pin oak,Manhattan
40.79838318,-73.9732374,2,Alive,Good,pin oak,Manhattan
40.7746577,-73.96412312,8,Alive,Good,green ash,Manhattan
40.80095904,-73.949144,12,Alive,Good,green ash,Manhattan
40.76270891,-73.96293642,6,Alive,Fair,green ash,Manhattan
40.71834489,-73.9855059,3,Alive,Good,green ash,Manhattan
40.78460142,-73.95770841,3,Alive,Good,American linden,Manhattan
40.7809153,-73.9813875,7,Alive,Good,crab apple,Manhattan
40.73829652,-73.9795023,7,Alive,Good,honeylocust,Manhattan
40.790487829999996,-73.9758199,9,Alive,Poor,ginkgo,Manhattan
40.72804017,-73.97582598,3,Alive,Good,honeylocust,Manhattan
40.72726708,-73.99026683,14,Alive,Poor,ginkgo,Manhattan
40.73782503,-73.97799906,8,Alive,Fair,ginkgo,Manhattan
40.80659444,-73.96493365,9,Alive,Fair,pin oak,Manhattan
40.76577054,-73.96320416,3,Alive,Good,eastern redcedar,Manhattan
40.80159331,-73.9626066,9,Alive,Good,honeylocust,Manhattan
40.73896089,-73.97964232,7,Alive,Good,honeylocust,Manhattan
40.80373824,-73.95353463,10,Alive,Fair,honeylocust,Manhattan
40.72192164,-73.98530844,12,Alive,Good,white ash,Manhattan
40.73524905,-74.0009192,8,Alive,Good,green ash,Manhattan
40.73607823,-74.00383851,21,Alive,Good,green ash,Manhattan
40.71043504,-74.00106883,9,Alive,Good,honeylocust,Manhattan
40.7435181,-73.98057287,15,Alive,Fair,honeylocust,Manhattan
40.7634761,-73.96132365,10,Alive,Good,honeylocust,Manhattan
40.80407594,-73.96318229,5,Alive,Good,honeylocust,Manhattan
40.73893405,-73.98147364,2,Alive,Good,American linden,Manhattan
40.73918356,-73.9820683,11,Alive,Good,honeylocust,Manhattan
40.73965217,-73.98127903,4,Alive,Good,ginkgo,Manhattan
40.79053043,-73.97592096,12,Alive,Poor,ginkgo,Manhattan
40.77691901,-73.98210321,4,Alive,Good,crab apple,Manhattan
40.82142847,-73.95714441,3,Alive,Good,honeylocust,Manhattan
40.77210258,-73.95439458,6,Alive,Good,ginkgo,Manhattan
40.73860819,-73.98069699,4,Alive,Good,honeylocust,Manhattan
40.76340589,-73.96115774,13,Alive,Good,honeylocust,Manhattan
40.73960221,-73.98116031,11,Alive,Good,honeylocust,Manhattan
40.77767876,-73.94321348,8,Alive,Good,honeylocust,Manhattan
40.80401577,-73.96322643,8,Alive,Good,honeylocust,Manhattan
40.72051015,-73.98330669,5,Alive,Good,crab apple,Manhattan
40.72743911,-73.99067363,7,Alive,Good,honeylocust,Manhattan
40.74440625,-73.98650552,4,Alive,Good,honeylocust,Manhattan
40.73775064,-73.97805336,2,Alive,Good,ginkgo,Manhattan
40.78271255,-73.95757414,7,Alive,Poor,ginkgo,Manhattan
40.77791224,-73.94376733,10,Alive,Good,honeylocust,Manhattan
40.77030119,-73.98555452,3,Alive,Good,green ash,Manhattan
40.77577788,-73.94401512,7,Alive,Good,honeylocust,Manhattan
40.77688241,-73.94321202,18,Alive,Good,ginkgo,Manhattan
40.71232032,-73.99235343,9,Alive,Good,honeylocust,Manhattan
40.79969258,-73.96638029,8,Alive,Good,honeylocust,Manhattan
40.83248676,-73.94602667,4,Alive,Good,purple-leaf plum,Manhattan
40.7204031,-73.98336194,6,Alive,Good,crab apple,Manhattan
40.77001828,-73.98071342,5,Alive,Good,honeylocust,Manhattan
40.77940669,-73.9444416,5,Alive,Good,honeylocust,Manhattan
40.80162683,-73.96268622,11,Alive,Good,honeylocust,Manhattan
40.80169348,-73.9628445,9,Alive,Good,American linden,Manhattan
40.73891451,-73.97953172,6,Alive,Good,honeylocust,Manhattan
40.80359292,-73.95319089,10,Alive,Poor,ginkgo,Manhattan
40.78257568,-73.95767383,4,Alive,Good,ginkgo,Manhattan
40.80760658,-73.958356,5,Alive,Fair,willow oak,Manhattan
40.74771026,-73.9962801,11,Alive,Poor,London planetree,Manhattan
40.72171818,-73.98906406,17,Alive,Good,London planetree,Manhattan
40.72065028,-73.99178983,21,Alive,Good,London planetree,Manhattan
40.76442756,-73.98938497,14,Alive,Good,Sophora,Manhattan
40.7721618,-73.95453427,7,Alive,Good,Sophora,Manhattan
40.73523375,-74.00017279,14,Alive,Fair,Sophora,Manhattan
40.74987927,-73.97620635,9,Alive,Good,Sophora,Manhattan
40.77270726,-73.95753764,13,Alive,Good,Sophora,Manhattan
40.738803,-73.98038,3,Alive,Good,honeylocust,Manhattan
40.84033527,-73.94029288,8,Alive,Good,crab apple,Manhattan
40.79350048,-73.97323253,7,Alive,Good,honeylocust,Manhattan
40.77948016,-73.94438805,4,Alive,Good,honeylocust,Manhattan
40.77796629,-73.94389553,9,Alive,Good,honeylocust,Manhattan
40.76253112,-73.98683857,8,Alive,Fair,Callery pear,Manhattan
40.77611026,-73.98210096,11,Alive,Good,crab apple,Manhattan
40.72072731,-73.9831946,12,Alive,Fair,honeylocust,Manhattan
40.73743906,-74.00560337,10,Alive,Good,Sophora,Manhattan
40.79044964,-73.97683744,13,Alive,Good,honeylocust,Manhattan
40.74009292,-73.97747186,13,Alive,Good,mulberry,Manhattan
40.77762871,-73.94309476,5,Alive,Good,honeylocust,Manhattan
40.76231743,-73.98827999,8,Alive,Good,Sophora,Manhattan
40.79923486,-73.97236982,4,Alive,Good,American linden,Manhattan
40.77236283,-73.95500853,6,Alive,Fair,ginkgo,Manhattan
40.7826213,-73.9576406,4,Alive,Good,ginkgo,Manhattan
40.72069633,-73.98429205,14,Alive,Good,Callery pear,Manhattan
40.77496633,-73.95471501,16,Alive,Good,Callery pear,Manhattan
40.77804669,-73.94408625,11,Alive,Good,honeylocust,Manhattan
40.76358766,-73.98871607,14,Alive,Good,Sophora,Manhattan
40.72613223,-73.9875851,16,Alive,Poor,Sophora,Manhattan
40.76343994,-73.99063939,17,Alive,Good,Sophora,Manhattan
40.72035482,-73.98338687,4,Alive,Good,crab apple,Manhattan
40.74437203,-73.98642441,4,Alive,Good,honeylocust,Manhattan
40.84091087,-73.93795136,12,Alive,Good,honeylocust,Manhattan
40.84032251,-73.94026294,9,Alive,Good,crab apple,Manhattan
40.77564878,-73.98211795,4,Alive,Good,crab apple,Manhattan
40.73737361,-73.97802777,8,Alive,Good,honeylocust,Manhattan
40.80139215,-73.96212892,6,Alive,Poor,American linden,Manhattan
40.79917288,-73.970210410000007,12,Alive,Good,honeylocust,Manhattan
40.77255262,-73.95520416,5,Alive,Good,honeylocust,Manhattan
40.75397716,-73.96822056,11,Alive,Good,honeylocust,Manhattan
40.77687436,-73.98207059,4,Alive,Good,crab apple,Manhattan
40.77276595,-73.95767689,15,Alive,Good,Sophora,Manhattan
40.73876393,-73.98081449,4,Alive,Good,Sophora,Manhattan
40.78019073,-73.96118901,17,Alive,Good,Callery pear,Manhattan
40.74944171,-73.97353575,9,Alive,Good,Callery pear,Manhattan
40.84008395,-73.94047859,6,Alive,Good,crab apple,Manhattan
40.78443782,-73.95536458,14,Alive,Good,honeylocust,Manhattan
40.82524775,-73.9539825,3,Alive,Good,silver linden,Manhattan
40.72700354,-73.99123688,15,Alive,Fair,Callery pear,Manhattan
40.73898542,-73.97780099,7,Alive,Good,Callery pear,Manhattan
40.76360316,-73.96162395,6,Alive,Good,Callery pear,Manhattan
40.77072801,-73.96003903,13,Alive,Good,Callery pear,Manhattan
40.78016225,-73.96112143,11,Alive,Fair,Callery pear,Manhattan
40.77477992,-73.95707984,16,Alive,Good,Callery pear,Manhattan
40.73908114,-73.97803035,4,Alive,Fair,Callery pear,Manhattan
40.77691826,-73.98206892,7,Alive,Good,crab apple,Manhattan
40.82136627,-73.9572187,4,Alive,Good,honeylocust,Manhattan
40.84030624,-73.94027496,5,Alive,Good,crab apple,Manhattan
40.78252285,-73.95771231,3,Alive,Good,ginkgo,Manhattan
40.79861678,-73.9708825,9,Alive,Poor,Sophora,Manhattan
40.77453223,-73.9817381,8,Alive,Good,Sophora,Manhattan
40.72628559,-73.98801793,22,Alive,Good,Sophora,Manhattan
40.73605177,-74.00344299,9,Alive,Good,Sophora,Manhattan
40.82450489,-73.9548109,4,Alive,Good,silver linden,Manhattan
40.72695827,-73.99112961,19,Alive,Good,Callery pear,Manhattan
40.76240219,-73.98653221,7,Alive,Good,Callery pear,Manhattan
40.76234902,-73.98640588,9,Alive,Good,Callery pear,Manhattan
40.77478631,-73.9884369,7,Alive,Fair,Callery pear,Manhattan
40.78505649,-73.95092105,11,Alive,Fair,Sophora,Manhattan
40.76321543,-73.99010554,7,Alive,Good,Sophora,Manhattan
40.72633629,-73.98813774,18,Alive,Fair,Sophora,Manhattan
40.78081658,-73.97616837,8,Alive,Fair,Sophora,Manhattan
40.75855665,-73.98683191,2,Alive,Good,sweetgum,Manhattan
40.78288761,-73.97180155,11,Alive,Good,Sophora,Manhattan
40.7862121,-73.97223814,8,Alive,Good,Callery pear,Manhattan
40.7881926,-73.94866515,5,Alive,Poor,Callery pear,Manhattan
40.76317409,-73.98900996,16,Alive,Good,Callery pear,Manhattan
40.72617727,-73.98769151,18,Alive,Good,Sophora,Manhattan
40.71217726,-73.99233073,3,Alive,Good,Sophora,Manhattan
40.72604885,-74.0013688,8,Alive,Good,Sophora,Manhattan
40.74990766,-73.97627355,7,Alive,Fair,Sophora,Manhattan
40.8086352,-73.9634834,2,Alive,Good,white oak,Manhattan
40.77457212,-73.98183368,7,Alive,Good,Sophora,Manhattan
40.77265336,-73.95740976,13,Alive,Good,Sophora,Manhattan
40.72624222,-73.98791547,20,Alive,Fair,Sophora,Manhattan
40.78299365,-73.95609137,19,Alive,Good,Sophora,Manhattan
40.76347097,-73.96156549,4,Alive,Good,Sophora,Manhattan
40.74934221,-73.9732996,4,Alive,Good,Callery pear,Manhattan
40.82513824,-73.95416861,4,Alive,Poor,silver linden,Manhattan
40.7726111,-73.95865928,7,Alive,Good,silver linden,Manhattan
40.76445032,-73.98808249,13,Alive,Good,Sophora,Manhattan
40.84099847,-73.93808851,6,Alive,Poor,Callery pear,Manhattan
40.72637933,-73.98823942,19,Alive,Good,Sophora,Manhattan
40.76350105,-73.9907847,13,Alive,Good,Sophora,Manhattan
40.7746573,-73.95716941,21,Alive,Good,Callery pear,Manhattan
40.76329938,-73.9886641,11,Alive,Fair,Callery pear,Manhattan
40.7725932,-73.95726704,14,Alive,Good,Sophora,Manhattan
40.72658025,-73.98864366,17,Alive,Good,Sophora,Manhattan
40.74938159,-73.97339305,8,Alive,Good,Callery pear,Manhattan
40.76212638,-73.98753578,12,Alive,Good,Callery pear,Manhattan
40.78359257,-73.95726326,6,Alive,Good,Callery pear,Manhattan
40.7390587,-73.97797657,7,Alive,Good,Callery pear,Manhattan
40.7699445,-73.96060859,7,Alive,Fair,Callery pear,Manhattan
40.78163733,-73.952873,11,Alive,Good,Callery pear,Manhattan
40.76264517,-73.96298324,10,Alive,Good,Callery pear,Manhattan
40.7716038,-73.95714164,14,Alive,Good,Sophora,Manhattan
40.78316348,-73.97245416,14,Alive,Good,Sophora,Manhattan
40.77129105,-73.95962557,8,Alive,Fair,Callery pear,Manhattan
40.78496037,-73.97252532,19,Alive,Good,Callery pear,Manhattan
40.76998762,-73.96057687,5,Alive,Fair,Callery pear,Manhattan
40.7541827,-73.98702476,8,Alive,Good,Callery pear,Manhattan
40.71711521,-73.98512302,2,Alive,Good,dawn redwood,Manhattan
40.73459143,-73.97489384,2,Alive,Good,common hackberry,Manhattan
40.74906872,-73.96964284,5,Alive,Good,dawn redwood,Manhattan
40.74644236,-73.98005629,11,Alive,Good,Sophora,Manhattan
40.73590952,-74.00570073,6,Alive,Fair,Norway maple,Manhattan
40.73520321,-73.998529,9,Alive,Good,Callery pear,Manhattan
40.75010038,-73.97672978,5,Alive,Poor,Callery pear,Manhattan
40.79901415,-73.97261476,9,Alive,Good,Callery pear,Manhattan
40.78238543,-73.97235405,12,Alive,Good,American elm,Manhattan
40.77228156,-73.9548168,6,Alive,Poor,ginkgo,Manhattan
40.77825194,-73.94457316,9,Alive,Good,honeylocust,Manhattan
40.76329248,-73.99028875,22,Alive,Good,Sophora,Manhattan
40.76767075,-73.99127138,3,Alive,Good,Norway maple,Manhattan
40.78486495,-73.9557564,15,Alive,Fair,Callery pear,Manhattan
40.78353808,-73.95737799,12,Alive,Good,silver linden,Manhattan
40.83944209,-73.94181449,8,Alive,Fair,Callery pear,Manhattan
40.73885632,-73.98103266,5,Alive,Good,Callery pear,Manhattan
40.78832169,-73.94311487,10,Alive,Poor,Callery pear,Manhattan
40.77032326,-73.96033003,8,Alive,Fair,Callery pear,Manhattan
40.77014622,-73.96046023,14,Alive,Good,Callery pear,Manhattan
